CONS_ID|CSQ|CNO|MNO|MCD|MFG|XCHG|ADV|DE|LCC|FDT
1700027183|1|1701110500|4657852|585|SECURE|N|N|Y|N|16/06/2012
6300032888|1|6317806501|2589554|802|VLG|Y|N|N|N|05/09/1998
1200160010|1|1201200280|6684376|576|GENUS|N|N|N|N|26/09/2023
1200164815|1|1202511402|6771704|576|GENUS|N|N|N|N|22/03/2024
1200164831|1|1202907833|6768581|576|GENUS|N|N|N|N|15/03/2024
1200164831|1|1202907833|6768581|576|GENUS|N|N|N|N|15/03/2024
1200164831|1|1202907833|6768581|576|GENUS|N|N|Y|N|15/03/2024
1200166232|1|1202401615|4809639|581|GENUS|N|N|Y|N|12/07/2013
1200146863|1|1202400723|6547498|577|L&T|N|N|N|N|05/07/2022
1200153906|1|1202400735|6599175|576|GENUS|N|N|N|N|30/03/2023
1300059973|1|1336309701|3825860|550|SECURE|N|N|Y|N|19/11/2007
400088633|1|0407509900|2596045|802|VLG|N|N|N|N|18/08/1998
1200144816|1|1201409037|6471655|576|GENUS|N|N|N|N|21/03/2022
1300160617|1|1345805109|4993634|566|GENUS|N|N|N|N|13/05/2014
1200160146|1|1203204641|6662229|577|L&T|N|N|N|N|11/09/2023
1200160146|1|1203204641|6662229|577|L&T|N|N|N|N|11/09/2023
1300065331|1|1339202505|3052277|401|VLG|N|N|N|N|27/03/2002
6400015654|1|6407807503|2846649|401|VLG|N|N|N|N|27/11/1999
400089084|1|0408711108|6276936|576|GENUS|N|N|N|N|03/08/2019
1300062693|1|1337803400|5833026|569|SECURE|N|N|Y|N|25/01/2017
1300065371|1|1339204800|1637176|869|UE|N|N|Y|N|19/03/1996
1200155412|1|1201608547|6636492|576|GENUS|N|N|N|N|19/05/2023
1200146949|1|1205000459|6547464|577|L&T|N|N|N|N|04/07/2022
1300151609|1|1348401510|4788509|590|L+G|N|N|Y|N|26/03/2013
1200155503|1|1202600258|6620280|577|L&T|N|N|N|N|05/06/2023
1300155992|1|1344512469|4922729|590|L+G|N|N|N|N|28/10/2013
1200155573|1|1203206829|6620116|577|L&T|N|N|N|N|02/06/2023
1200161480|1|1203004008|6670187|150|GENUS|N|N|N|N|30/12/2023
900143389|1|0917508301|6841512|576|GENUS|N|N|Y|N|16/07/2024
900143406|1|0918119101|6841459|576|GENUS|N|N|N|N|16/07/2024
7500084766|1|7501725500|7290451|600|SECURE|N|N|N|N|20/06/2023
900144114|1|0916402505|6837409|576|GENUS|N|N|N|N|08/07/2024
1000001660|1|1000811900|2807793|402|ABB(UK)|N|N|Y|N|20/01/2003
5600010041|1|5603814600|7214243|599|SECURE|N|N|Y|N|13/04/2022
400039293|1|0415410300|5340773|569|SECURE|N|N|N|N|19/02/2016
4600028759|1|4619700400|5122284|571|GENUS|Y|N|N|N|10/01/2015
4800052436|1|4827203700|5917349|568|L+G|N|N|Y|N|02/02/2017
1000002695|1|1001104400|4080528|587|SECURE|N|Y|Y|N|31/01/2014
1000002695|1|1001104400|4080528|587|SECURE|N|N|N|N|31/01/2014
4800052852|1|4828806900|5116650|569|SECURE|Y|N|N|N|18/03/2015
5500005562|1|5502110100|3013079|401|VLG|N|N|N|N|04/08/2001
2600037112|1|2600808502|3592733|421|L+G|N|N|N|N|10/01/2006
1000006818|1|1002921600|7303851|599|SECURE|N|N|Y|N|02/08/2023
1000006820|1|1002921800|3319898|407|SCHLMBGR|N|N|N|N|10/11/2003
5500005323|1|5502015000|6787561|576|GENUS|N|N|N|N|18/05/2024
1000112893|1|1023602801|6587381|577|L&T|N|N|N|N|02/02/2023
1000004126|1|1001614900|5409143|568|L+G|N|N|N|N|18/03/2016
2600036646|1|2601417004|3512656|407|SCHLMBGR|N|N|N|N|03/08/2005
1000006136|1|1002600700|6644249|577|L&T|N|N|N|N|13/07/2023
1000006234|1|1002608200|4600643|581|GENUS|N|Y|N|N|21/03/2012
1000010208|1|1004713400|5654035|571|GENUS|N|N|N|N|05/07/2016
900075127|1|0921106801|3756272|580|GENUS|N|Y|N|N|01/03/2007
7500024819|1|7519203800|7283439|599|SECURE|N|N|N|N|21/04/2023
900073460|1|0922005302|3664240|407|SCHLMBGR|N|N|N|N|05/10/2006
6400028978|1|6416702701|3308645|413|ALSTOM|N|N|N|N|12/05/2003
5500010093|1|5504204500|5007763|551|SECURE|N|Y|N|N|03/04/2014
5600015455|1|5606301800|4819999|581|GENUS|N|Y|N|N|11/02/2014
5600015512|1|5606306600|2589785|802|VLG|Y|N|Y|N|17/08/1998
5600015512|1|5606306600|2589785|802|VLG|N|N|N|N|17/08/1998
1000018211|1|1008611700|5008862|551|SECURE|N|N|N|N|24/05/2014
900067576|1|0925907603|3392838|407|SCHLMBGR|N|N|Y|N|25/02/2005
900032200|1|0913108900|3004615|401|VLG|N|N|Y|N|08/07/2001
900030888|1|0912428500|6471996|576|GENUS|N|N|N|N|21/03/2022
1000019875|1|1009607000|2980192|401|VLG|N|N|N|N|02/01/2001
1000020492|1|1010001300|6421677|576|GENUS|N|N|N|N|19/07/2021
5600015750|1|5606321610|3129420|406|SCHLMBGR|N|N|N|N|17/01/2003
1000020216|1|1009805102|5600025|568|L+G|N|N|N|N|13/07/2016
4800142470|1|4826100401|6097104|574|L&T|N|N|Y|N|23/04/2018
4800142474|1|4827209206|6097107|574|L&T|N|N|N|N|16/04/2018
2700034757|1|2706525203|6079312|573|L+G|N|N|N|N|10/10/2018
3900012397|1|3904221800|5850530|569|SECURE|N|N|N|N|06/03/2017
3900012397|1|3904221800|5850530|569|SECURE|N|N|N|N|06/03/2017
1300206895|1|1337204202|6509024|576|GENUS|N|N|N|N|28/05/2022
1300211952|1|1313301503|6581253|576|GENUS|N|N|Y|N|10/01/2023
1300171750|1|1345301713|6323644|573|L+G|N|N|N|N|09/11/2020
1300194929|1|1336900111|6246076|576|GENUS|N|N|N|N|03/01/2020
1300195539|1|1313203204|6296555|576|GENUS|N|N|Y|N|10/03/2020
1300195539|1|1313203204|6296555|576|GENUS|N|N|N|N|10/03/2020
1300208226|1|1314314747|6543139|573|L+G|N|N|N|N|25/07/2022
1300208232|1|1314605506|7234028|599|SECURE|N|N|N|N|15/07/2022
1300180089|1|1349507204|4284341|585|SECURE|N|N|Y|N|07/08/2010
2900113048|1|2918113003|7263664|599|SECURE|N|N|N|N|21/12/2022
2900113424|1|2918603004|6813870|576|GENUS|N|N|N|N|13/06/2024
4600174113|1|4602916902|6016333|562|L&T|N|N|N|N|18/07/2017
6200025034|1|6214813104|3776260|550|SECURE|N|N|N|N|26/04/2007
1300208928|1|1334506810|6552680|577|L&T|N|N|Y|N|30/08/2022
6200032490|1|6219304900|2712555|802|VLG|N|N|Y|N|24/03/1999
6200032565|1|6219310402|3006434|401|VLG|N|N|N|N|23/06/2001
6200042400|1|6213707301|3707915|421|L+G|N|N|N|N|07/06/2006
2900113486|1|2920500106|6831619|577|L&T|N|N|N|N|04/06/2024
2900113492|1|2920731703|6814025|576|GENUS|N|N|N|N|19/06/2024
4600174213|1|4608100308|6010997|568|L+G|N|N|N|N|02/08/2017
1300178790|1|1346303106|5659746|571|GENUS|N|N|N|N|10/08/2016
1300172408|1|1343900956|5372042|568|L+G|N|N|N|N|07/11/2015
3300037366|1|3301414003|4367751|585|SECURE|N|N|Y|N|17/01/2011
3300037369|1|3301417203|4367727|585|SECURE|N|N|Y|N|15/01/2011
1300188181|1|1334304321|6147644|562|L&T|N|N|N|N|18/05/2018
1300197237|1|1336101012|6369265|574|L&T|N|N|N|N|03/11/2020
1300197664|1|1338902605|4242369|585|SECURE|N|N|N|N|19/02/2014
1300189293|1|1339902907|6073925|573|L+G|N|N|N|N|23/07/2018
1300176534|1|1347414332|5515730|571|GENUS|N|N|N|N|07/04/2016
6200075498|1|6214909200|4674902|585|SECURE|N|N|N|N|06/09/2012
6200087759|1|6211903609|7151978|599|SECURE|N|N|N|N|06/03/2021
3300048024|1|3308912900|3044690|401|VLG|N|N|N|N|25/04/2002
3300048035|1|3301214404|7154544|599|SECURE|N|N|Y|N|19/03/2021
3300043648|1|3304500200|4214920|585|SECURE|N|N|N|N|15/05/2010
3300040455|1|3303506409|4967518|598|SECURE|N|N|Y|N|05/02/2014
3300040455|1|3303506409|4967518|598|SECURE|N|N|Y|N|05/02/2014
3300041820|1|3306421502|5119810|571|GENUS|Y|N|Y|N|07/03/2015
6200086152|1|6213905704|7121622|599|SECURE|N|N|N|N|03/08/2020
3300047124|1|3303713602|3009780|401|VLG|N|N|N|N|24/07/2001
6200079993|1|6210013403|7074137|599|SECURE|Y|N|Y|N|16/11/2017
3300046147|1|3302302902|6187640|574|L&T|N|N|Y|N|30/11/2018
7500048215|1|7505708008|3675821|407|SCHLMBGR|N|N|N|N|06/02/2007
3300044509|1|3301325200|2058803|802|VLG|N|N|Y|N|02/11/1995
3300046356|1|3300823603|7099459|599|SECURE|N|N|N|N|14/12/2018
3300044635|1|3306606400|3534696|421|L+G|N|N|Y|N|02/06/2005
4000021904|1|4007808300|4617501|585|SECURE|N|N|N|N|04/04/2012
4000021904|1|4007808300|4617501|585|SECURE|N|N|N|N|04/04/2012
6200081874|1|6204707104|6077620|573|L+G|N|N|N|N|23/07/2018
1300116212|1|1327112701|6048231|571|GENUS|N|N|N|N|24/10/2017
400015114|1|0405638300|2570143|802|VLG|N|N|N|N|24/06/1998
1400033444|1|1402907402|4823903|581|GENUS|N|Y|N|N|07/03/2014
1400014735|1|1406409700|5650650|571|GENUS|N|N|Y|N|05/07/2016
1300127865|1|1324306611|4116100|585|SECURE|Y|N|Y|N|26/12/2009
400013825|1|0405107500|5431103|569|SECURE|N|N|N|N|01/06/2016
1300055625|1|1334108900|2596424|802|VLG|N|Y|N|N|30/05/2007
1300055644|1|1334110400|6454135|576|GENUS|Y|N|N|N|03/12/2021
1400032937|1|1405709623|3868742|580|GENUS|N|N|N|N|01/07/2010
1400028917|1|1402605100|3446721|421|L+G|N|N|N|N|20/11/2004
1300055687|1|1334201000|5054531|568|L+G|N|N|N|N|10/04/2015
1400032359|1|1405902746|4294288|585|SECURE|N|N|N|N|01/09/2010
1400032367|1|1405912818|3802565|580|GENUS|N|N|N|N|14/07/2007
5400078985|1|5422009500|5705810|569|SECURE|N|N|Y|N|10/09/2016
1400030986|1|1405610013|3664232|407|SCHLMBGR|N|N|N|N|03/10/2006
1300129456|1|1324401204|4206708|585|SECURE|N|N|N|N|19/03/2010
400015131|1|0405701300|3943976|582|GENUS|N|N|N|N|20/06/2011
5700081042|1|5713310224|6813271|576|GENUS|N|N|Y|N|06/06/2024
1300042821|1|1327004400|7223506|599|SECURE|N|N|N|N|02/06/2022
1300112125|1|1322908401|3803413|580|GENUS|N|N|N|N|20/07/2007
1300132117|1|1304905713|7247925|599|SECURE|N|N|N|N|10/10/2022
700042733|1|0709814100|2666071|802|VLG|N|N|N|N|29/01/1999
4800092978|1|4814410810|4156992|550|SECURE|N|N|Y|N|16/03/2010
900077178|1|0907012613|4561267|550|SECURE|N|N|N|N|17/08/2011
1300113250|1|1322704801|3962426|582|GENUS|N|N|Y|N|13/07/2011
5400080432|1|5411405800|5572619|569|SECURE|N|N|N|N|08/08/2016
5400061797|1|5412213301|5180120|551|SECURE|N|N|Y|N|18/09/2014
6300122555|1|6319502911|6541253|573|L+G|N|N|N|N|25/07/2024
6300100242|1|6314908210|7074879|599|SECURE|Y|N|N|N|02/12/2017
6300109549|1|6313004135|6387116|551|SECURE|N|N|Y|N|14/01/2021
6300122906|1|6312911900|5318935|569|SECURE|N|N|N|N|12/11/2015
6300109843|1|6314409276|6324137|573|L+G|Y|N|N|N|21/01/2021
5400085256|1|5402712452|6696113|576|GENUS|N|N|N|N|23/11/2023
5400069270|1|5411707201|5971072|568|L+G|N|N|N|N|12/05/2017
5400075955|1|5402210101|4515870|590|L+G|N|N|Y|N|18/12/2012
1700016174|1|1705909900|2019438|803|VLG|N|N|N|N|16/04/1996
4700018012|1|4706917000|2996240|401|VLG|N|N|Y|N|30/05/2001
4700018087|1|4706931600|3928838|550|SECURE|N|N|Y|N|24/05/2011
4700018087|1|4706931600|3928838|550|SECURE|N|N|N|N|24/05/2011
4700015823|1|4706133700|3001253|401|VLG|N|N|Y|N|21/06/2001
4700016521|1|4706411400|5023490|568|L+G|N|N|N|N|11/07/2014
4700022114|1|4708513800|5221426|564|GENUS|N|N|N|N|10/07/2015
4700022125|1|4708522200|5221418|564|GENUS|N|N|N|N|09/07/2015
300018912|1|0302910500|4700716|598|SECURE|N|N|N|N|03/01/2013
4200002054|1|4200714800|6327120|573|L+G|N|N|N|N|02/03/2021
400089123|1|0417801269|6274064|564|GENUS|N|N|N|N|03/08/2019
1700017698|1|1706505400|5095270|569|SECURE|Y|N|N|N|16/12/2014
2900001153|1|2901010700|7219049|599|SECURE|N|N|N|N|08/05/2022
300016057|1|0301801400|3711314|421|L+G|N|N|N|N|25/07/2006
1700016047|1|1705900600|4937219|567|L+G|N|N|N|N|17/07/2014
4700017417|1|4706741300|3264165|413|ALSTOM|N|N|N|N|07/08/2003
4700017419|1|4706742900|5184139|561|L+G|N|N|N|N|01/03/2015
300016623|2|0302016200|3305310|607|ISKRA|N|N|Y|N|09/06/2003
6100046310|1|6810406600|5860399|571|GENUS|N|N|N|N|07/02/2017
6100046352|1|6810601300|5849861|569|SECURE|N|N|N|N|16/02/2017
4700018251|1|4707012600|2710809|802|VLG|N|N|N|N|15/02/1999
500050213|1|0528102600|2697797|806|ALSTOM|N|Y|N|N|24/12/1999
1100000510|1|1100318400|3258849|409|IM|N|N|N|N|17/08/2002
1100001468|1|1100718300|5540291|568|L+G|N|N|N|N|05/05/2016
1100001471|1|1100718600|5540292|568|L+G|N|N|N|N|05/05/2016
2400002921|1|2401107900|5833678|569|SECURE|N|N|N|N|21/01/2017
2400002921|1|2401107900|5833678|569|SECURE|N|N|N|N|21/01/2017
1100001279|1|1100716000|6448127|576|GENUS|N|N|N|N|28/10/2021
1100001280|1|1100716100|6448143|576|GENUS|N|N|Y|N|28/10/2021
1100000064|1|1100206400|3892690|582|GENUS|N|N|N|N|15/11/2010
3500009974|1|3503218300|2989256|401|VLG|N|N|N|N|28/03/2001
4800018028|1|4811404100|4647942|575|ISKRA(SIMCO)|N|N|N|N|27/05/2015
3500007955|1|3502616400|4700871|598|SECURE|N|N|N|N|31/01/2013
7600022116|1|7616817700|4506313|590|L+G|N|Y|N|N|27/09/2012
3500006675|1|3502214902|4643891|575|ISKRA(SIMCO)|N|N|Y|N|06/09/2014
3500009183|1|3503013100|4110834|587|SECURE|N|Y|Y|N|19/07/2011
3500009612|1|3503118800|5323888|569|SECURE|N|N|Y|N|21/12/2020
6100068192|1|7005506300|6404553|571|GENUS|N|N|N|N|31/12/2020
3500007462|1|3502430600|7189702|599|SECURE|N|N|Y|N|17/11/2021
6100069594|1|7011304100|3631224|423|ALSTOM|N|N|N|N|14/08/2006
6100070379|1|7009100300|2483313|802|VLG|N|Y|N|N|12/11/1997
900046479|1|0919506707|2958405|401|VLG|N|N|N|N|24/09/2000
900043804|1|0927100900|5098146|569|SECURE|Y|N|N|N|23/12/2014
900046679|1|0919603200|2709590|802|VLG|N|N|Y|N|23/03/1999
2500003352|1|2501401700|2907415|401|VLG|N|N|Y|N|12/06/2000
200133447|1|0217801913|5079310|569|SECURE|N|N|N|N|06/09/2014
6100118673|1|6111103808|6623956|577|L&T|N|N|Y|N|16/06/2023
6100118674|1|6111107113|6619007|577|L&T|N|N|N|N|31/05/2023
1700005973|1|1701930700|3302882|606|ISKRA|N|N|Y|N|17/06/2005
6600026613|1|6605704704|4971676|598|SECURE|N|N|N|N|21/02/2014
4400027685|1|4413027100|6737312|576|GENUS|N|N|Y|N|26/12/2023
3600011091|1|3603911300|2668059|802|VLG|N|N|Y|N|24/12/1998
200102595|1|0212607503|4358607|590|L+G|N|N|N|N|04/12/2010
3600012238|1|3604315200|5414153|569|SECURE|N|N|N|N|30/03/2016
4200036424|1|4202605803|4997678|566|GENUS|N|N|N|N|12/06/2014
4200036941|1|4200221407|7177210|599|SECURE|N|N|Y|N|14/08/2021
4200017526|1|4206405900|4155877|550|SECURE|N|N|N|N|11/02/2010
4200028208|1|4200338800|7300889|599|SECURE|N|N|Y|N|18/07/2023
4200028208|1|4200338800|7300889|599|SECURE|N|N|N|N|18/07/2023
4300030464|1|4304105700|6431864|573|L+G|N|N|N|N|21/10/2021
4300030464|1|4304105700|6431864|573|L+G|N|N|N|N|21/10/2021
4300030464|1|4304105700|6431864|573|L+G|N|N|N|N|21/10/2021
4200023059|1|4208511500|5814957|572|SIMCO|N|N|N|N|13/07/2017
4200032871|1|4205617300|4434546|590|L+G|N|N|Y|N|15/06/2011
4300030105|1|4300419003|7118987|599|SECURE|N|N|N|N|07/11/2019
4200023168|1|4208520900|6345337|576|GENUS|N|N|N|N|05/04/2021
4300029884|1|4301713002|6428682|551|SECURE|N|N|Y|N|15/07/2021
4300027608|1|4301718303|6420762|576|GENUS|N|N|Y|N|14/07/2021
4200018404|1|4206802500|3176139|401|VLG|N|N|N|N|24/01/2003
4200026853|1|4204538000|3409206|421|L+G|N|N|Y|N|18/05/2004
4300030722|1|4302300806|6371843|574|L&T|N|N|N|N|11/12/2020
600001968|1|0601400702|3135217|407|SCHLMBGR|N|N|N|N|27/02/2003
4200018535|1|4206814200|6696696|576|GENUS|N|N|Y|N|08/11/2023
4200030713|1|4205220900|6364083|574|L&T|N|N|N|N|05/09/2020
7500088103|1|7507806206|6859041|577|L&T|N|N|N|N|18/07/2024
7500077064|1|7509002021|6320642|573|L+G|N|N|N|N|22/10/2020
4800124757|1|4805913602|6680644|576|GENUS|N|N|N|N|22/09/2023
4200035517|1|4205405900|7290187|599|SECURE|N|N|Y|N|20/06/2023
4200035517|1|4205405900|7290187|599|SECURE|N|N|Y|N|20/06/2023
4200018777|1|4206913400|2665086|802|VLG|N|N|N|N|12/03/1999
4200032371|1|4205213100|4302555|585|SECURE|N|N|Y|N|06/10/2010
4200032371|1|4205213100|4302555|585|SECURE|N|N|Y|N|06/10/2010
4200016330|1|4205831200|5805591|572|SIMCO|N|N|Y|N|21/04/2017
4200018892|1|4206946600|7073078|599|SECURE|Y|N|N|N|07/11/2017
4200032504|1|4208517301|6581959|576|GENUS|N|N|Y|N|24/01/2023
4200033686|1|4202304000|7203922|599|SECURE|N|N|N|N|04/03/2022
4200036657|1|4207213201|4997922|566|GENUS|N|Y|N|N|18/06/2014
4200037112|1|4201114802|5081021|569|SECURE|N|N|N|N|21/10/2014
4200032693|1|4202725300|4377941|585|SECURE|N|N|N|N|14/03/2011
4200038041|1|4207802202|6383634|551|SECURE|N|N|Y|N|09/10/2019
2800014959|1|2801838600|2868952|401|VLG|N|N|Y|N|08/01/2000
2900101449|1|2913508915|6496957|576|GENUS|Y|N|N|N|23/04/2022
3100016965|1|3105520700|3160069|401|VLG|N|Y|Y|N|14/09/2002
1200047430|1|1223712900|5851747|571|GENUS|N|Y|N|N|31/01/2017
1200047496|1|1223803600|7069533|599|SECURE|N|N|N|N|25/10/2017
500007805|1|0504206400|2814485|402|ABB(UK)|N|N|N|N|01/09/2000
2600069741|1|2604502802|6616615|573|L+G|N|N|Y|N|13/04/2023
2600069741|1|2604502802|6616615|573|L+G|N|N|Y|N|13/04/2023
2600069741|1|2604502802|6616615|573|L+G|N|N|Y|N|13/04/2023
4900034144|1|4916110602|3267125|606|ISKRA|N|N|Y|N|27/07/2002
5800005234|1|5802504200|2514899|802|VLG|N|N|N|N|11/01/2007
1200048313|1|1224114100|2559200|802|VLG|N|N|N|Y|25/03/2004
2900107786|1|2912209307|6025705|568|L+G|N|N|N|N|12/09/2017
2900107799|1|2913723620|6619925|577|L&T|N|N|N|N|10/06/2023
6100043388|1|6808306300|1959514|802|VLG|N|N|N|N|25/06/1995
2900101538|1|2914206635|6497004|576|GENUS|N|N|Y|N|23/04/2022
1300013148|1|1308201900|5487360|569|SECURE|Y|N|N|N|21/03/2016
500007965|1|0504308900|1961331|802|VLG|N|N|N|N|23/02/2005
2600051126|1|2606918702|4950042|567|L+G|N|N|N|N|14/06/2014
2600056376|1|2610609501|6804234|577|L&T|N|N|N|N|20/04/2024
2600065398|1|2606903800|4817910|581|GENUS|N|Y|Y|N|26/11/2013
2600070698|1|2609119901|6658974|577|L&T|N|N|N|N|04/09/2023
900118131|1|0922309100|5866959|571|GENUS|N|N|N|N|08/02/2017
900142849|1|0924508203|4192738|581|GENUS|N|N|N|N|16/03/2010
2600060063|1|2609007146|6126191|571|GENUS|N|N|N|N|12/06/2018
2600070712|1|2610615904|6655680|577|L&T|N|N|Y|N|31/08/2023
900130781|1|0919613116|6413861|574|L&T|N|N|N|N|01/06/2021
2600051518|1|2607211302|5030279|568|L+G|N|Y|N|N|04/09/2014
2600051566|1|2607004900|5894423|568|L+G|N|N|Y|N|31/01/2017
2600060736|1|2607118216|6079948|573|L+G|N|N|N|N|07/08/2018
2600066140|1|2609311112|7175290|599|SECURE|N|N|Y|N|13/08/2021
2600071181|1|2608308007|6693318|576|GENUS|N|N|Y|N|18/10/2023
900143459|1|0920104202|6841543|576|GENUS|N|N|Y|N|20/07/2024
2600057019|1|2607022032|6025627|568|L+G|N|Y|N|N|08/09/2017
900143896|1|0920200400|4275613|585|SECURE|N|N|N|N|30/05/2013
2600052449|1|2608910309|5107455|569|SECURE|N|N|Y|N|09/02/2015
2600052471|1|2610405110|5107378|569|SECURE|N|N|N|N|05/02/2015
2600061439|1|2611404800|6187537|574|L&T|N|N|N|N|28/11/2018
2600061934|1|2609007179|6085675|573|L+G|N|N|N|N|23/03/2019
2600053125|1|2610212554|7290517|600|SECURE|N|N|N|N|05/07/2023
2600067283|1|2608112359|3384178|407|SCHLMBGR|N|N|Y|N|01/01/2005
900120392|1|0919403636|6031549|568|L+G|N|N|Y|N|10/11/2017
2600048137|1|2611403901|7175751|599|SECURE|N|N|N|N|12/08/2021
2600053297|1|2607120601|6661701|577|L&T|N|N|N|N|07/09/2023
1200084231|1|1210607803|3992340|575|ISKRA(SIMCO)|N|N|Y|N|20/03/2009
6400028708|1|6416512800|5306277|569|SECURE|N|N|Y|N|25/08/2015
3700009276|1|3703505601|2794521|402|ABB(UK)|N|N|N|N|08/03/2000
1500004753|1|1506623200|5819041|572|SIMCO|N|Y|Y|N|01/09/2017
1000009931|1|1004604900|6824950|577|L&T|N|N|N|N|18/05/2024
1000009961|1|1004607400|6325999|573|L+G|N|N|N|N|16/01/2021
4800162043|1|4829800300|5101386|569|SECURE|Y|N|N|N|15/01/2015
1200084639|1|1210409303|5054534|568|L+G|N|N|N|Y|10/04/2015
4900029624|1|4914005603|2764582|401|VLG|N|N|N|N|17/07/1999
1100036375|1|1129506800|5904566|568|L+G|N|N|N|N|20/01/2017
2900052905|1|2919241300|3987406|575|ISKRA(SIMCO)|N|Y|N|N|13/03/2009
2900072335|1|2913511302|5137792|571|GENUS|N|N|Y|N|19/11/2014
6000013415|1|6005227400|6829128|577|L&T|N|N|N|N|21/06/2024
200093607|1|0239104606|7166196|599|SECURE|N|N|N|N|06/07/2021
3600004840|1|3601723600|4117717|585|SECURE|N|N|Y|N|09/01/2010
3600004840|1|3601723600|4117717|585|SECURE|N|N|Y|N|09/01/2010
3600004840|1|3601723600|4117717|585|SECURE|N|N|Y|N|09/01/2010
2900051740|1|2917409602|3416049|581|GENUS|N|N|Y|N|25/09/2008
2900051774|1|2919707500|5759771|569|SECURE|N|N|Y|N|10/12/2016
6000012853|1|6004422700|5561190|569|SECURE|N|N|Y|N|12/07/2016
6000012869|1|6004422300|2836741|401|VLG|N|N|Y|N|27/09/1999
3600006194|1|3602213000|5727738|571|GENUS|N|N|Y|N|26/12/2016
2900052416|1|2920707800|6180581|574|L&T|N|N|Y|N|03/11/2018
2900052556|1|2919247500|3982610|575|ISKRA(SIMCO)|N|Y|N|N|13/01/2009
6000012902|1|6004420800|2679137|802|VLG|N|N|Y|N|30/01/1999
3600006388|1|3602238400|2359311|602|GEC(UK)|N|N|Y|N|05/09/2000
2900052753|1|2919219800|3985409|575|ISKRA(SIMCO)|N|N|N|N|09/02/2009
2900074409|1|2913829004|5069569|568|L+G|N|N|N|N|04/06/2015
4800062538|3|4839510200|6545732|551|SECURE|N|N|Y|N|05/08/2022
4800062612|1|4839513000|3100577|405|ISKRA|N|N|Y|N|20/07/2002
4800062612|1|4839513000|3100577|405|ISKRA|N|N|N|N|20/07/2002
4600191555|1|4639709103|4490473|590|L+G|N|N|Y|N|05/06/2012
5400074911|1|5426402103|6176497|562|L&T|N|N|N|N|16/01/2019
5700081415|1|5713405203|3276833|413|ALSTOM|N|N|N|N|29/01/2004
900076253|1|0901709000|2601110|802|VLG|N|N|N|N|21/07/2000
1300044007|1|1327410300|3386198|407|SCHLMBGR|N|N|Y|N|16/12/2004
1400014236|1|1406202900|6186091|574|L&T|N|N|N|N|09/01/2019
1300055959|1|1334303412|7204652|599|SECURE|N|N|Y|N|16/03/2022
4400041461|1|4408001100|6836146|576|GENUS|N|N|Y|N|06/07/2024
4400038563|1|4402411400|4342121|585|SECURE|N|N|N|N|04/11/2010
3800021256|2|3807602000|2143710|602|GEC(UK)|Y|N|N|N|28/02/1997
5700079504|1|5710801005|4153811|550|SECURE|N|N|Y|N|12/11/2009
1200114027|1|1217031302|5315335|569|SECURE|Y|N|Y|N|27/10/2015
1300077165|1|1345405300|5962080|568|L+G|N|Y|N|N|04/04/2017
4300017843|1|4302525500|7291073|600|SECURE|N|N|Y|N|10/08/2023
4300017843|2|4302525500|7173945|599|SECURE|N|N|Y|N|11/08/2021
1200121146|1|1211408312|5949517|571|GENUS|N|N|N|N|23/05/2017
5400069886|1|5422707905|7053622|599|SECURE|N|Y|N|N|06/07/2017
3800021935|1|3807818600|5609480|568|L+G|N|Y|Y|N|11/08/2016
1000079296|1|1027905505|4405539|585|SECURE|N|Y|Y|N|06/04/2011
4600046313|1|4630703700|5713001|569|SECURE|Y|N|N|N|23/09/2016
4600046463|1|4630408900|4303857|585|SECURE|N|N|N|N|04/10/2010
4400024714|1|4411615500|5538661|568|L+G|N|N|N|N|30/04/2016
200105885|1|0238118600|4425033|590|L+G|N|N|N|N|11/05/2011
3400008442|1|3402925900|2793454|402|ABB(UK)|N|N|Y|N|24/09/2003
3400008469|1|3402928501|3203445|401|VLG|N|N|Y|N|27/06/2003
3400008470|1|3402928600|3126112|406|SCHLMBGR|N|N|Y|N|28/06/2002
4400023072|1|4410917800|2826308|402|ABB(UK)|N|N|Y|N|23/07/2000
1000078726|1|1027002103|4374108|585|SECURE|N|N|Y|N|26/02/2011
4400024944|1|4411802000|3714828|421|L+G|N|N|N|N|04/09/2006
5300006024|1|5301607302|2847711|401|VLG|N|N|Y|N|08/11/1999
3400011067|1|3403739000|3035740|401|VLG|N|N|Y|N|22/11/2001
5900047147|1|5907900907|4941865|567|L+G|N|N|N|N|17/05/2014
2800013827|1|2800721500|2848422|401|VLG|N|N|N|N|25/10/1999
200010421|1|0204120000|2469754|802|VLG|N|N|N|N|30/03/1998
5300006412|1|5302112700|1967460|802|VLG|N|N|N|N|31/08/1995
5400071159|1|5411407403|7076756|599|SECURE|Y|N|N|N|20/11/2017
5100086072|1|5106708216|7055856|599|SECURE|Y|N|N|N|20/07/2017
4000038406|1|4000802703|6497490|576|GENUS|Y|N|Y|N|30/04/2022
4000036561|1|4006100202|6264395|574|L&T|N|N|Y|N|15/06/2019
6300088851|1|6312605357|4848213|566|GENUS|N|Y|Y|N|11/08/2014
6300081814|1|6319903104|4679034|585|SECURE|N|N|Y|N|16/10/2012
4000036892|1|4000621800|6690245|576|GENUS|N|N|Y|N|17/10/2023
5000112261|1|5046309303|7150838|599|SECURE|N|N|N|N|10/03/2021
